path,split,label,filename,file_size_bytes,corrupt,corrupt_reason,width,height,mode,format,grayscale_like_ratio,likely_grayscale,filename_suggests_thermal,sha256,dhash,ahash,suspicious,suspicious_reason,near_dup_cluster
val/Clean/Clean (100).jpg,val,Clean,Clean (100).jpg,297834,False,,1080,1080,RGB,JPEG,0.0013443038126616,False,False,299f275b5d71268a94942460eab860171af270894005aec8abc4f99b9a49e90d,1017233825678363801,18301467805683548419,False,,197
val/Clean/Clean (102).jpg,val,Clean,Clean (102).jpg,481577,False,,1536,2048,RGB,JPEG,0.0206613409288146,False,False,84e263811ac14e815a0a1b818bdc61976e6d3eabe3e4a46b5a27b7b401fe1b63,10103321014868439520,18446743798831644672,False,,199
val/Clean/Clean (103).jpg,val,Clean,Clean (103).jpg,563414,False,,2047,1152,RGB,JPEG,0.03265277043915,False,False,ed44e4467a9d467b1b0ea38d90fbd274dfe9431f4195eb7c93b2012995c0f12b,2270308171567555625,18376656811010289663,False,,200
val/Clean/Clean (106).jpg,val,Clean,Clean (106).jpg,167643,False,,600,900,RGB,JPEG,0.0004537028635132,False,False,319606c46292229df958c1b1fce0172f45a59a07053a036a01636eafe9e40348,1732572582253272212,72056082211536895,False,,203
val/Clean/Clean (11).jpg,val,Clean,Clean (11).jpg,179181,False,,1200,803,RGB,JPEG,0.0030437751529151,False,False,fd9ffcc69034f26fa65fbf547b842434fbe2686a7cfb80f16831795a70a32e63,9042710734720153,18446514314434052355,False,,207
val/Clean/Clean (110).jpg,val,Clean,Clean (110).jpg,88209,False,,720,960,RGB,JPEG,0.0006785291109243,False,False,526461fa7b885a5f91af4ea5c4e3b2806d44a5614e3d107da4a43de35a64b549,2197169121556796980,18445612128636239872,False,,208
val/Clean/Clean (113).jpg,val,Clean,Clean (113).jpg,248638,False,,1280,720,RGB,JPEG,0.0998192286074526,False,False,041226063cf1d580f01f8bffd02db9ab24123c46a9632ea6545a7a19517a786c,15291041147091798413,17003321714341314560,False,,211
val/Clean/Clean (114).jpg,val,Clean,Clean (114).jpg,263359,False,,1200,600,RGB,JPEG,0.0108985202901086,False,False,8398c053496169923d699279f1435e6ad53f8a66aaed05320dfc45dc34baae9f,7367463479277321982,17073411139074818177,False,,725
val/Clean/Clean (116).jpg,val,Clean,Clean (116).jpg,1008537,False,,1224,786,RGB,JPEG,0.0162764300993902,False,False,deef7faf41c5285568e413c1abdf8a852a29158082538f7dfd6dd0d4fa6c5bcf,2217784694558373773,18446740744854044808,False,,213
val/Clean/Clean (117).jpg,val,Clean,Clean (117).jpg,716494,False,,2000,1333,RGB,JPEG,0.0162869100819728,False,False,55a2d0b0a8f61eadb8b5a5c7432394543e9482d00a3595f9827818d992c2eb6f,3302880248195,4548388298204579584,False,,726
val/Clean/Clean (118).jpg,val,Clean,Clean (118).jpg,19251,False,,250,250,RGB,JPEG,0.0015679247396124,False,False,a3badb3ca403b1083b851bc09d7b50f33da087da956028e30e097db9e70641bf,3598922392873456182,17582021961930768384,False,,214
val/Clean/Clean (120).jpg,val,Clean,Clean (120).jpg,53103,False,,700,447,RGB,JPEG,0.0032885906040268,False,False,d0269b405139ca1e8f05a91e2a1814bab398f9360855ca0b452ee3b4b46728fc,17856241156464364779,18228725634703085760,False,,217
val/Clean/Clean (121).jpg,val,Clean,Clean (121).jpg,49499,False,,474,355,RGB,JPEG,0.018303589999584,False,False,8965b19a6b783e40cd9c733cd1a1d8c64c7bed9c3951141531f90efc1b4dd946,1737765552663072969,141850883080159,False,,218
val/Clean/Clean (122).jpg,val,Clean,Clean (122).jpg,40147,False,,474,355,RGB,JPEG,0.0018303589999584,False,False,b7a4c3f219017890282179e3b791074c4e18ab8c8e38b65b816a192d932787af,1773499035590384146,9169328805892915200,False,,727
val/Clean/Clean (123).jpg,val,Clean,Clean (123).jpg,48415,False,,474,355,RGB,JPEG,0.0013311701817879,False,False,f6e7f678370c79ecc6ce55484274c5a64cad6615c67f87dc2a3833ec4b8dd976,10457948388555580585,13780789512431091970,False,,219
val/Clean/Clean (125).jpg,val,Clean,Clean (125).jpg,54709,False,,499,385,RGB,JPEG,0.0006194206595008,False,False,be8c1fb731ea8673d26372351a205a753d15bb39328efa94c900d3bae9529d26,1588693177993507482,9185117949210788864,False,,221
val/Clean/Clean (126).jpg,val,Clean,Clean (126).jpg,44647,False,,450,450,RGB,JPEG,0.0001728369456254,False,False,fadeb998cfbe8efd2c9f516b04ec9fe1fd13579a7a2a666fdf098509d920c954,4338971117444303923,18446742355722633216,False,,728
val/Clean/Clean (127).jpg,val,Clean,Clean (127).jpg,39167,False,,474,355,RGB,JPEG,0.0009151794999792,False,False,7a1436ca4e6dbd0ff668b8d578f693956256ffe97b35dc245f3c0a72a8162099,2242342777424261780,18229723581066184455,False,,222
val/Clean/Clean (129).jpg,val,Clean,Clean (129).jpg,274714,False,,1334,1000,RGB,JPEG,0.0022878492118464,False,False,52177b6d9f8ead0a043af762cc1195f132c6682127b94028c2e43e285dc268c3,254302968371262525,18446603327631261696,False,,224
val/Clean/Clean (13).jpg,val,Clean,Clean (13).jpg,2079038,False,,3500,2330,RGB,JPEG,0.0007433476394849,False,False,05b02f3dc116634a62d02287df80c89f1da069e66e3d4b6e5b903a69d10c5a75,512244370780323199,18446726481523564798,False,,225
val/Clean/Clean (131).jpg,val,Clean,Clean (131).jpg,821041,False,,2400,1800,RGB,JPEG,0.0054574061441189,False,False,00bc33319ccacbc6569f56e78b4d047d111c9abf4c5596239007efe83e0f8a6b,3317143865357246499,18446726481527767823,False,,226
val/Clean/Clean (132).jpg,val,Clean,Clean (132).jpg,4104552,False,,3072,2304,RGB,JPEG,0.0416456093052603,False,False,b0d83a2908ca269afd422d3f5ebf69cdf63cf8e4a49c54cbcb739391f67977a7,2075635120969267585,18446462611634520067,False,,227
val/Clean/Clean (133).jpg,val,Clean,Clean (133).jpg,239779,False,,1280,720,RGB,JPEG,0.0011013383159397,False,False,7db57c36bdbbd1bd8860e72ba7747c899e01d4ebd08d3ab8015cf1673b018de6,2319478329558480486,9169160680723521536,False,,228
val/Clean/Clean (134).jpg,val,Clean,Clean (134).jpg,184375,False,,600,450,RGB,JPEG,0.0008555428808462,False,False,5f5734858865f2fd3ce63d49f5f0f6ef96f0c9b6635152bf11ef15667fd10199,13080881664820943361,18392427108392501248,False,,229
val/Clean/Clean (135).JPG,val,Clean,Clean (135).JPG,155091,False,,1131,775,RGB,JPEG,0.0015253398073759,False,False,bb09599acbd398894b45c35edb68b1a459bacf25798078b2a8d31e90501bb34f,15913072036220785748,18446178620737611896,False,,230
val/Clean/Clean (137).jpg,val,Clean,Clean (137).jpg,75021,False,,600,400,RGB,JPEG,0.0019541503820801,False,False,894f0efc798421a09a37b794cffb8c3395111233b78f6b96326db3ee3730a42d,11858834493424766420,3399961588357563329,False,,232
val/Clean/Clean (138).jpg,val,Clean,Clean (138).jpg,223994,False,,1024,768,RGB,JPEG,0.0032221312350909,False,False,789421c1035faa24f51a9931fc2fa606faac07ec9a2b8bef33b733fd5eec61b9,12433493758787760812,18426909453069680771,False,,233
val/Clean/Clean (140).JPG,val,Clean,Clean (140).JPG,63308,False,,494,493,RGB,JPEG,2.8742239595309267e-05,False,False,dd6e7091f71bed1a7609fd6e07966859b024e437afc9b57e9306259c36987202,901635426881935468,2238011395639619608,False,,236
val/Clean/Clean (141).JPG,val,Clean,Clean (141).JPG,167409,False,,1218,779,RGB,JPEG,0.0019771885559145,False,False,ce67427e007c29815596e51e8659e13c14311958dfb334f6d0aa7cce26ac6321,15966832625200221308,18445049418000918640,False,,196
val/Clean/Clean (142).jpg,val,Clean,Clean (142).jpg,230347,False,,1024,768,RGB,JPEG,0.0008366860113219,False,False,58bac5d8adbb400e491558785a496c931da7b1e3485d91ee19c851737cdae1aa,9042092173934458350,18370430204677243008,False,,16
val/Clean/Clean (143).jpg,val,Clean,Clean (143).jpg,79654,False,,900,600,RGB,JPEG,0.0068055429526982,False,False,96ed2ac4423645a37c86e280afe54c4e3eedf4aec0daa59a9b230a7263e80a06,11518975844034805117,18356316873957621760,False,,237
val/Clean/Clean (146).jpg,val,Clean,Clean (146).jpg,71184,False,,696,470,RGB,JPEG,0.0008131473080544,False,False,e89d227081034403dc6e5537f513560d9cfe7dace7059b15bf37f40747a41ba0,9177780479097334444,18446462598733905920,False,,240
val/Clean/Clean (147).jpg,val,Clean,Clean (147).jpg,41943,False,,474,355,RGB,JPEG,0.0015391655226922,False,False,fa5d9a383828cf9056ab24958d99c2d84ebd1aa995ab72826c258f8b860ab928,9042092173934458350,18370430204677243008,False,,16
val/Clean/Clean (149).jpg,val,Clean,Clean (149).jpg,80632,False,,702,468,RGB,JPEG,0.0143818979844036,False,False,03719a2e18c129d4d690e8e3eb11c85e32bb8358cc2b976a5c29253a78adf608,7156300485683081344,5622681527288807808,False,,242
val/Clean/Clean (15).JPG,val,Clean,Clean (15).JPG,178696,False,,1051,777,RGB,JPEG,0.0002914427272181,False,False,b164bead33cb6f4636afad34ef192539b9d4a269c930bfba3e4a4954bafa2ddc,1012197267682333227,4107142089597518848,False,,243
val/Clean/Clean (151).jpg,val,Clean,Clean (151).jpg,58453,False,,600,400,RGB,JPEG,0.000874992708394,False,False,4ba89e3415d120f5d423cf579c316feb95f524a3f6bc8af1f9440fb7dab3965a,7072557980642829400,6881376015923478785,False,,244
val/Clean/Clean (152).jpg,val,Clean,Clean (152).jpg,47335,False,,474,315,RGB,JPEG,0.00042194092827,False,False,f0cd54a4fbdf8eb2cbb3215a3093b2f5e1c688506246af4fd17c02f50e93b4a0,17598210034954756998,16281302167038609036,False,,18
val/Clean/Clean (156).jpg,val,Clean,Clean (156).jpg,219318,False,,1600,1067,RGB,JPEG,7.380497445527828e-05,False,False,44707bd01a659f2da65d0ba05b039c135ecbdf349a2a26fedee6a6677e1307d1,16851262973209664693,17506878234687537442,False,,248
val/Clean/Clean (158).jpg,val,Clean,Clean (158).jpg,25936,False,,350,300,RGB,JPEG,0.0046,False,False,72772bad6face2eee4e46d8ee9785a6120decd73fac4f754b193312aa3fbab52,215644289926793,9169222193043735554,False,,249
val/Clean/Clean (164).jpg,val,Clean,Clean (164).jpg,85549,False,,800,600,RGB,JPEG,0.0021145657119524,False,False,4497f9cf7b95c535e9b87bb0f6471d1a98bb0bec470e26506406b8ec983cc1b3,13094829884115379617,16204198577769598895,False,,255
val/Clean/Clean (170).jpg,val,Clean,Clean (170).jpg,53735,False,,500,400,RGB,JPEG,0.0003149937001259,False,False,297a8e2bbfa940ba09395f18a035f3e912929a59084bab37b5a0d113c23869b1,2247241760575683787,18446455864695406592,False,,729
val/Clean/Clean (171).jpg,val,Clean,Clean (171).jpg,43525,False,,474,316,RGB,JPEG,0.0003271333769511,False,False,ecf776867a01d3289a5ddd681a44108f030758431dcd9706e7a81b9294ed3050,11116720643573889508,18446493404465619584,False,,260
val/Clean/Clean (176).jpg,val,Clean,Clean (176).jpg,411439,False,,1280,853,RGB,JPEG,0.0018015361140673,False,False,5f002c1441bfd2c35783e89f5a2691390c6de722467373a14142504aefeba7bd,5344968009977666001,1736146504059881155,False,,263
val/Clean/Clean (178).jpg,val,Clean,Clean (178).jpg,892800,False,,2503,1676,RGB,JPEG,0.0349346726960236,False,False,7c99b661cf30bfd22f30bfab54bde7e5d22823aaaf30daee24d9896434c802f8,18446532400397561601,17363893211960971279,False,,261
val/Clean/Clean (179).jpg,val,Clean,Clean (179).jpg,138805,False,,768,576,RGB,JPEG,0.0099531615925058,False,False,6ba9a580847df581e1a22f30fda57dded07af9752de33642af2ad5c6b3c96979,1045802860623714601,18392700324180721664,False,,730
val/Clean/Clean (18).jpg,val,Clean,Clean (18).jpg,150044,False,,768,1024,RGB,JPEG,0.0103428632463417,False,False,24efcb1392cdaf357df1a4ad02865c030cfa718008a89c82ad409206a4fdf1d4,443264372565529016,2161726937465094144,False,,265
val/Clean/Clean (180).jpg,val,Clean,Clean (180).jpg,327902,False,,1152,640,RGB,JPEG,0.000769040882593,False,False,864dfbf03bc14883e2439efd1faaf7594d42ff6f341099f070f019e32310a421,1763196689934496260,3983168935939213071,False,,266
val/Clean/Clean (186).jpg,val,Clean,Clean (186).jpg,86253,False,,800,450,RGB,JPEG,0.0005833284722627,False,False,7e5a67b2a336ea37fd9d7248cf610a8c99e4564287e7cc682d900f8521484d88,15450244249757849238,18446463556502192260,False,,271
val/Clean/Clean (187).jpg,val,Clean,Clean (187).jpg,223805,False,,1024,768,RGB,JPEG,0.039288638872076,False,False,9ef8683d30acb708ef29c3e9b0bc58c7ac56663a7b2f19293cc17e82db35c8ba,5306529221507709951,1406037846827001472,False,,272
val/Clean/Clean (189).jpg,val,Clean,Clean (189).jpg,2240539,False,,3264,2448,RGB,JPEG,0.0087256059740614,False,False,bc4547f777814ab610e5dc29532c2f0acf75b4488d70eacccee93eb345721c7d,16613532154182965657,18374686425984532480,False,,273
val/Clean/Clean (190).jpg,val,Clean,Clean (190).jpg,99713,False,,499,385,RGB,JPEG,0.0004736746219712,False,False,93dd298709a1ec689a3187b239dbec68ccd2b3d897db7387b5a191cb29d1296c,1588693177993507482,9185117949210788864,False,,221
val/Clean/Clean (191).jpg,val,Clean,Clean (191).jpg,30725,False,,325,455,RGB,JPEG,0.0009467455621301,False,False,8edaf64e84333d0f158e704b2e48df643f9588ad6e095d54da22ba7d3fe3496b,1383850419694548685,9187343235540844544,False,,22
val/Clean/Clean (192).jpg,val,Clean,Clean (192).jpg,363367,False,,1400,1050,RGB,JPEG,0.0339809523809523,False,False,3be1c7ba9e26efdb3871387c2dd35eba6bedec86ef08a6e1614294433480e412,2699616603694466104,18441656499198558467,False,,275
val/Clean/Clean (26).jpg,val,Clean,Clean (26).jpg,1229396,False,,1536,2048,RGB,JPEG,0.0050067869779033,False,False,1ba767eabe2aa813f4f7cd327101ba79f83eb4abbce784d8eab9216ec18678f7,11646493973175111183,542405591566622012,False,,23
val/Clean/Clean (27).jpg,val,Clean,Clean (27).jpg,72859,False,,408,800,RGB,JPEG,0.1784297325698599,False,False,75f6cbffd71fcb263bb775d7d4a7102b94f3aecc91669182837f7e116f205b73,18209378122236603010,18123473917715775935,False,,731
val/Clean/Clean (29).jpg,val,Clean,Clean (29).jpg,70027,False,,800,485,RGB,JPEG,0.0,False,False,9e4c26797d3dd5c5f492209a419c7a770ab5a3c44f9eb5c07639c555a6c2b7ad,2959722776287724435,9169117726973888007,False,,285
val/Clean/Clean (3).jpg,val,Clean,Clean (3).jpg,89033,False,,736,494,RGB,JPEG,0.0009818832906567,False,False,34dc36d0a8b3749afdf231b1379bce965ecd02d03185ba1407ae6c81b1375dbd,92649367408225316,18446479323655374857,False,,286
val/Clean/Clean (30).jpg,val,Clean,Clean (30).jpg,297682,False,,1500,1000,RGB,JPEG,0.0007233323688901,False,False,2bdf04dd812fcbd4c6733c06fc03d5dd3060a53ff359dee6e5f25a676effcce8,10313031392630107468,18230571283005833439,False,,24
val/Clean/Clean (33).jpg,val,Clean,Clean (33).jpg,44940,False,,500,500,RGB,JPEG,0.0115637687246255,False,False,b8a35b1939b0dcc1348b1dd31596b73543bae0f5350a899ba0f59b008d34a99b,1085102904059508535,4340623949410336768,False,,732
val/Clean/Clean (34).jpg,val,Clean,Clean (34).jpg,142758,False,,533,800,RGB,JPEG,0.0270376754493967,False,False,e3d514bd4103968e147a63ea4a213cc95dc80a7ddc7a63264c05c23bc78b23b2,3417631738281946573,8714694977743505408,False,,733
val/Clean/Clean (35).jpg,val,Clean,Clean (35).jpg,45741,False,,600,400,RGB,JPEG,0.0113165723618969,False,False,e39d9899726d29fa5d54e3bfa1b8c220c0f148a6a05090b098e4ee0f03ea871a,9727776294725334329,18383419913466536946,False,,288
val/Clean/Clean (36).jpg,val,Clean,Clean (36).jpg,200278,False,,615,410,RGB,JPEG,2.7760812836599856e-05,False,False,07280eacecad6579699c0e8e719c2339203131cb0bd9e59084e9741df1d75ee1,1775723033401059370,17802455561535488257,False,,289
val/Clean/Clean (4).jpg,val,Clean,Clean (4).jpg,105790,False,,768,768,RGB,JPEG,0.0015309573824189,False,False,e72b8eacb870ccafc445978af64f3415c3949bcc795a8487d729fbd7ea0cd0e2,3308074369583191699,9223091661372915712,False,,293
val/Clean/Clean (40).jpg,val,Clean,Clean (40).jpg,670816,False,,2000,1339,RGB,JPEG,0.0066445009044049,False,False,24bcc49118cab0f2b4fb2794aac809ab331e848d7984e4c837f86e8c7d2bb3f0,2812310317333385883,8935280203463111860,False,,294
val/Clean/Clean (41).jpg,val,Clean,Clean (41).jpg,98153,False,,600,401,RGB,JPEG,0.0001163737926219,False,False,bd1e7a94264cb9f6c678b3c45ebbc6e0001c2c214f0d5bb1c03a1bb43cdc8e96,5320397844658752689,198390164185062179,False,,295
val/Clean/Clean (47).jpg,val,Clean,Clean (47).jpg,121531,False,,800,533,RGB,JPEG,0.0020520397274891,False,False,32bf10934e77c260ce56e5c79d280b450bb009cc18b0fbd5e38be6b5e3fa8ad9,8608443986202028489,18230289812374421504,False,,301
val/Clean/Clean (48).jpg,val,Clean,Clean (48).jpg,27464,False,,400,260,RGB,JPEG,0.0,False,False,45481efc09c4d3d7f9f751bdf413e3fb83d412a54b379a58c3adc1ffabd2facb,721239260720293478,18446742974655692801,False,,302
val/Clean/Clean (49).jpg,val,Clean,Clean (49).jpg,1335788,False,,1536,2048,RGB,JPEG,0.0045372616213088,False,False,51223b8bd51b18a2305c0df00b08bc01eb4b3917b68110ea62bd71647573cb29,9282011553010763527,505251719267950366,False,,303
val/Clean/Clean (5).jpg,val,Clean,Clean (5).jpg,79123,False,,499,333,RGB,JPEG,0.0790682000084249,False,False,357196f87d568c8c673ecfacc25f91e66cc7a07426c7fb9a0a3307b71ebf36cd,6008142434194624077,14332255277208311832,False,,304
val/Clean/Clean (51).jpg,val,Clean,Clean (51).jpg,67040,False,,650,366,RGB,JPEG,0.0020596716294944,False,False,e77dc1053cc125c8c7e6579d1008c4f44ab60472a18019f89fdb92cac1a3fbe0,6854478632689855030,18373834292670234624,False,,306
val/Clean/Clean (53).jpg,val,Clean,Clean (53).jpg,10239224,False,,6240,4160,RGB,JPEG,7.604474559122497e-05,False,False,6decde405c00aadc32262d23c0c80b2de7983d543be91a5e4751b9fc26743564,732720476411299379,4575227072001948768,False,,307
val/Clean/Clean (54).jpg,val,Clean,Clean (54).jpg,170580,False,,1000,1000,RGB,JPEG,0.0037449775301348,False,False,79fca79de3f5c8e71f517363f0447ac6289648227216f38f13cec952f51dde61,10814856201467095392,2899254828260116423,False,,308
val/Clean/Clean (56).jpg,val,Clean,Clean (56).jpg,33566,False,,600,400,RGB,JPEG,0.226827276439363,False,False,485b3305857c7f4db226ddca511c724ba65881f88a862d662d011685bcf84207,10270043886736949416,18411277709125845891,False,,310
val/Clean/Clean (57).jpg,val,Clean,Clean (57).jpg,178788,False,,264,349,RGBA,PNG,0.0243865380232469,False,False,8de911a6c9121d866ca82e2ce87ab4112f152e1fe8d702a9de7235d201bb4d48,17767424638152448409,18446743526109610112,False,,311
val/Clean/Clean (58).jpg,val,Clean,Clean (58).jpg,1476290,False,,3936,2624,RGB,JPEG,0.0055922376948404,False,False,7ca76d5a703719a918986fe3692cefbf3f1bea48a5747c5e978a585bd2bf1a7d,7584772360685050262,18446744071713193984,False,,312
val/Clean/Clean (61).jpg,val,Clean,Clean (61).jpg,109651,False,,720,960,RGB,JPEG,0.0077372573245698,False,False,453bca8572d72b951c2cb227324e8555912137fbdd06c5ab070f50c627f72910,1746548919019149024,18157354266858160320,False,,316
val/Clean/Clean (65).jpg,val,Clean,Clean (65).jpg,768060,False,,1536,2048,RGB,JPEG,0.0018180199826431,False,False,f66c4fd1e9131ca79ac52a35e974a486bc450ce9ec6e634616458730acff4fc1,17365597536155871408,18446673704965440391,False,,318
val/Clean/Clean (66).jpg,val,Clean,Clean (66).jpg,211929,False,,683,1024,RGB,JPEG,0.039183697980263,False,False,4ac38c9dd8bcd834c19bd49d0623676a77c7a417db75631047e7c3aa54e3a5b5,14050277715016633752,36295974024126257,False,,734
val/Clean/Clean (67).jpg,val,Clean,Clean (67).jpg,40223,False,,260,352,RGB,JPEG,0.001529636711281,False,False,14d82c567ee81cc43e07a78e7085568dd4668d28b63eaecc754c569dd83e89a5,17869223184217993671,18372981105809752064,False,,319
val/Clean/Clean (68).jpg,val,Clean,Clean (68).jpg,6087799,False,,4864,3648,RGB,MPO,0.0095599759984756,False,False,1342af9304a4ae612134deac1e48adb0cf80e7b3fa4bb2f0ca020739b146711b,882987002080023113,9187078287648686080,False,,28
val/Clean/Clean (69).jpg,val,Clean,Clean (69).jpg,70218,False,,700,525,RGB,JPEG,0.0501142857142857,False,False,9da6d1fb198899b8d1609423f13760162a4b246b2b3e7abd187f389d905b2e2f,506418760270022565,18446602236715867143,False,,320
val/Clean/Clean (71).jpg,val,Clean,Clean (71).jpg,117116,False,,960,720,RGB,JPEG,0.0358405152770322,False,False,9ecf2f2e032be35527e6c8e0a657a608ddbd482a7ab05f7d0ccc44e8e60aa976,3585088074090062050,18446604437939093504,False,,323
val/Clean/Clean (72).jpg,val,Clean,Clean (72).jpg,93011,False,,720,960,RGB,JPEG,0.0129426896083773,False,False,ef9450a6459833153199f1ca2fcbbdf52dc5130a326d25c2a3588b3c697fe345,7506646228168267984,18446743523953737923,False,,324
val/Clean/Clean (73).jpg,val,Clean,Clean (73).jpg,115662,False,,720,960,RGB,JPEG,0.0022887698368491,False,False,3b1c5f276376771d2e9b2aac2845fdcea14b0d573b3991cd9d3ec42078117712,12358721802446372023,18446496713708437756,False,,735
val/Clean/Clean (74).jpg,val,Clean,Clean (74).jpg,3828431,False,,3892,2586,RGB,JPEG,0.0175550974533598,False,False,8405fd700fb22b16fd21a97a27a217e820972dc94d7bb55131d402d32aabcf35,7372054552869903837,4611915785213907072,False,,292
val/Clean/Clean (76).jpg,val,Clean,Clean (76).jpg,2245063,False,,2592,1944,RGB,JPEG,0.0745572602648381,False,False,715e2f5736e066a2b14e647ef18f4e38ba8aa7480b4cb6e8fb532d34f697a956,10585117791541972616,72057594037927680,False,,29
val/Clean/Clean (77).jpg,val,Clean,Clean (77).jpg,108886,False,,720,960,RGB,JPEG,0.0019950781321207,False,False,4dcf10f45e5f36238139cb70a87645b414156424f01ec08262e39e0ce58b675a,13165941258946634948,18383974062998225152,False,,326
val/Clean/Clean (78).jpg,val,Clean,Clean (78).jpg,810553,False,,1536,2048,RGB,JPEG,0.0086873317163265,False,False,f41914779905c81632c4851e26d50343765409357ba1a80c26424b1e31b6456f,17293521297495126934,17940353823063204080,False,,327
val/Clean/Clean (79).jpg,val,Clean,Clean (79).jpg,243064,False,,1131,1882,RGB,JPEG,0.0123159189418504,False,False,5f8c647d6254fc7a2b7d4c3c99d8370fa4818ba9d3dadb17509536b83db5378e,17023143925404905670,18438018349431531519,False,,328
val/Clean/Clean (8).jpg,val,Clean,Clean (8).jpg,99003,False,,700,467,RGB,JPEG,0.0014775160599571,False,False,4b2a49407caf74b6b29668bcfa5cde3c9573df9d545c9e97eef3a1492472b623,3624715398148804241,8600536525590561075,False,,329
val/Clean/Clean (80).jpg,val,Clean,Clean (80).jpg,97308,False,,720,960,RGB,JPEG,0.0146845852364218,False,False,0b9b42afb84c4732bdd6975a795ce5d762426a72ee9c88d3bb5b6a957508f4a3,8202079532597945508,18446462594555314176,False,,736
val/Clean/Clean (82).jpg,val,Clean,Clean (82).jpg,89775,False,,720,960,RGB,JPEG,0.0020052054322838,False,False,2aff2ea25a14ceebe191b57d2546d050cccd928086191cf2e97254748d1e8dff,3661369818397707653,567111333290508287,False,,331
val/Clean/Clean (84).jpg,val,Clean,Clean (84).jpg,760679,False,,1536,2048,RGB,JPEG,0.0023921315561093,False,False,0006d87a5ea3f4fe4f96f25e08918984117618bd6f4344f9a5b42ba1a1c36253,11391666000105090015,17383893459739344896,False,,737
val/Clean/Clean (86).jpg,val,Clean,Clean (86).jpg,1617087,False,,3000,1687,RGB,JPEG,0.0001715076071922,False,False,5e1723150f6583a28251895ba977fc766fa397840b6eaa9a96cefe2951086a6e,18346665901937454836,17940336371537313792,False,,333
val/Clean/Clean (88).jpg,val,Clean,Clean (88).jpg,449147,False,,1440,1440,RGB,JPEG,0.0039125136296581,False,False,0a53f02810ed0bc33e47353ec7fd3415c0ed40d733c060d82088aa5d02c9f9fe,12454567439152812432,9853945803674944256,False,,334
val/Clean/Clean (89).jpg,val,Clean,Clean (89).jpg,179702,False,,960,960,RGB,JPEG,0.0007291619195187,False,False,a687f1d5350b2439c44f5ac65f31bc1c5b7d89ed444aaba86f49fa53a8d7fdc9,11247198046831260688,18157809129689776129,False,,335
val/Clean/Clean (9).jpg,val,Clean,Clean (9).jpg,88851,False,,600,400,RGB,JPEG,0.0023041474654377,False,False,600547e8076b06743a34afeffcc639672d83ea8944c1473a6e056a2d45668eb6,17761558281810311212,18443336585037923136,False,,336
val/Clean/Clean (91).jpg,val,Clean,Clean (91).jpg,529391,False,,1440,1440,RGB,JPEG,0.0095027833196614,False,False,c066c76eeb032c4cef440982b9516f64948aab8c5b0f21e7d20367d0129ba8f1,2574681414971196052,2738468942366376193,False,,337
val/Clean/Clean (92).jpg,val,Clean,Clean (92).jpg,148410,False,,960,720,RGB,JPEG,0.0026533526427189,False,False,395955f954903cd8db2723f8425dbea533bc8e4b359b9f040722902b1bf90500,17780859979833059436,18163017189819482112,False,,31
val/Clean/Clean (93).jpg,val,Clean,Clean (93).jpg,268910,False,,1536,2048,RGB,JPEG,0.0025590244553728,False,False,e7f2a0da1f0f741cfd52d7bf780c5840a67dd683288733ee50fbbf1523a35bf0,7247673649405675736,18446742974197923840,False,,338
val/Clean/Clean (95).jpg,val,Clean,Clean (95).jpg,656976,False,,2048,1536,RGB,JPEG,0.0078172634014998,False,False,a5e3041862519a21addd9e1f7555e1e1eed37965f69fc19ed498a1b538c9acb8,3613721994782614564,18446743107341910016,False,,738
val/Dusty/Dust (102).jpg,val,Dusty,Dust (102).jpg,374707,False,,1374,1374,RGB,JPEG,0.0022580896339225,False,False,08e43f108936b6aaec97418ff38dabed324f22819a4e382516320cce23618225,3113114954437902591,6944866460120317952,False,,348
val/Dusty/Dust (103).jpg,val,Dusty,Dust (103).jpg,377400,False,,1374,1374,RGB,JPEG,0.0014052807409796,False,False,29bd1421e612b301c14be2b47aabea74c90e1a6c89fd0e67f332ea2de14fbddf,4340588348501974089,8170076174872182976,False,,349
val/Dusty/Dust (104).jpg,val,Dusty,Dust (104).jpg,439576,False,,1440,1440,RGB,JPEG,0.0060662527976666,False,False,944e7c0c4320757a04d3db4998b91341a95e182dfecd5b86a65b88eeae4471fc,16597483206692417879,17898448682299418495,False,,350
val/Dusty/Dust (105).jpg,val,Dusty,Dust (105).jpg,2781221,False,,3648,2056,RGB,JPEG,0.0029296200546912,False,False,ba70074c054e6f911dfb6daf696872e45c92c245b6d95d6e6d44a90627438a03,7709466339850,18410500317922721792,False,,351
val/Dusty/Dust (111).jpg,val,Dusty,Dust (111).jpg,772615,False,,2048,1536,RGB,JPEG,0.0087941431718551,False,False,4d25c8a92a9165f0636b8ce6a6343de7636e5b47dffb492a61911c5225ab0948,9025072889740194146,18445865301942929167,False,,357
val/Dusty/Dust (112).jpg,val,Dusty,Dust (112).jpg,715074,False,,2048,1536,RGB,JPEG,0.0044682792229466,False,False,5d531829dc067b38d4ee3fe475d14201883819adfc6d599b5ffd6963472b349c,2296272778350360808,18446743800979128320,False,,358
val/Dusty/Dust (113).jpg,val,Dusty,Dust (113).jpg,967642,False,,2048,1536,RGB,JPEG,0.0099890963305814,False,False,2160b8bd571a556e0a3d12d1d0a20723ef08724d070d3a16dc2b016b0a8fa01e,4331370043408269038,18445613981914628096,False,,359
